saddr,uri,version,mtype,token_length,code,mid,token,options,data,data_length,observable,user_inserted
39.184.178.44,/device/inform/offline,1.0,2.0,2.0,4.00 Bad Request,27755.0,24e4,"{""CONTENT_FORMAT"": ""TEXT""}",should post ,12.0,3.0,False
39.184.178.44,/ekit,1.0,2.0,2.0,4.05 Method Not Allowed,11208.0,5382,,,0.0,3.0,False
39.184.178.44,/ekit/boot,1.0,2.0,2.0,4.00 Bad Request,9163.0,d1f1,"{""CONTENT_FORMAT"": ""TEXT""}","should post example:{""deviceId"":""50292222111"",""deviceMac"":""50294D0120011"",""deviceType"":""30102"",""ipAddress"":""192.168.1.12"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",194.0,3.0,False
39.184.178.44,/ekit/bootstrap,1.0,2.0,2.0,4.00 Bad Request,20048.0,1243,"{""CONTENT_FORMAT"": ""TEXT""}","should post example:{""deviceMac"":""AABBCCDDEEFF"",""productToken"":""*****"",""deviceType"":""30102"",""ipAddress"":""192.168.1.12"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",191.0,3.0,False
39.184.178.44,/ekit/heartbeat,1.0,2.0,2.0,4.00 Bad Request,61216.0,f0de,"{""CONTENT_FORMAT"": ""TEXT""}","should post example,{
""deviceId"": ""deviceId""

}",47.0,3.0,False
39.184.178.44,/ekit/searchgw,1.0,2.0,2.0,4.00 Bad Request,21414.0,859b,"{""CONTENT_FORMAT"": ""TEXT""}",not soupport GET,16.0,3.0,False
39.184.178.44,/.well-known/core,1.0,2.0,2.0,2.05 Content,53604.0,b3f5,"{""CONTENT_FORMAT"": ""LINKFORMAT""}","</qlink>,</qlink/searchgw>,</device>,</device/inform>,</device/inform/boot>,</device/inform/bootstrap>,</device/inform/data>,</device/inform/heartbeat>,</device/inform/offline>,</ekit>,</ekit/boot>,</ekit/bootstrap>,</ekit/heartbeat>,</ekit/searchgw>,</.well-known/core>",270.0,3.0,False
39.184.178.44,/,1.0,2.0,2.0,2.05 Content,5502.0,d8fc,"{""CONTENT_FORMAT"": ""TEXT""}","************************************************************
CoAP RFC 7252                                               
************************************************************
This server is using the Eclipse Californium (Cf) CoAP framework
published under EPL+EDL: http://www.eclipse.org/californium/

(c) 2014, 2015, 2016 Institute for Pervasive Computing, ETH Zurich and others
************************************************************",448.0,3.0,True
46.72.229.157,/register,1.0,2.0,2.0,4.05 Method Not Allowed,42032.0,bf38,,,0.0,3.0,False
46.72.229.157,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,58839.0,8627,,,0.0,3.0,False
46.72.229.157,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,33632.0,2265,,0x1,3.0,3.0,False
46.72.229.157,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,28091.0,b169,,,0.0,3.0,False
46.72.229.157,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,64140.0,94a9,,,0.0,3.0,False
46.72.229.157,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,39246.0,7075,,,0.0,3.0,False
46.72.229.157,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,36187.0,fc64,,,0.0,3.0,False
46.72.229.157,/info,1.0,2.0,2.0,2.05 Content,28102.0,fc68,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""75d611ea-b48c-11e8-8f23-219d0ebc7265"",""http_port"":80,""type"":""router"",""name"":""Keenetic Lite"",""version"":""0.3.5-1""}",120.0,3.0,False
46.72.229.157,/,1.0,2.0,2.0,4.04 Not Found,27756.0,24e5,,,0.0,3.0,True
39.153.182.203,/qlink/searchdevice,1.0,2.0,2.0,4.05 Method Not Allowed,42033.0,bf39,,Method Not Allowed,18.0,3.0,False
39.153.182.203,/qlink/netinfo,1.0,2.0,2.0,4.05 Method Not Allowed,58840.0,8628,,Method Not Allowed,18.0,3.0,False
39.153.182.203,/,1.0,2.0,2.0,4.04 Not Found,33633.0,2266,,Not Found,9.0,3.0,True
46.147.180.140,/register,1.0,2.0,2.0,4.05 Method Not Allowed,42034.0,bf3a,,,0.0,3.0,False
46.147.180.140,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,58841.0,8629,,,0.0,3.0,False
46.147.180.140,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,33634.0,2267,,0x1,3.0,3.0,False
46.147.180.140,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,28092.0,b16a,,,0.0,3.0,False
46.147.180.140,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,64141.0,94aa,,,0.0,3.0,False
46.147.180.140,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,39247.0,7076,,,0.0,3.0,False
46.147.180.140,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,36188.0,fc65,,,0.0,3.0,False
46.147.180.140,/info,1.0,2.0,2.0,2.05 Content,28103.0,fc69,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""53c6cd64-88fc-11e6-8115-cf29bc22405b"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",130.0,3.0,False
46.147.180.140,/,1.0,2.0,2.0,4.04 Not Found,27757.0,24e6,,,0.0,3.0,True
37.78.45.19,/register,1.0,2.0,2.0,4.05 Method Not Allowed,42035.0,bf3b,,,0.0,3.0,False
37.78.45.19,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,58842.0,862a,,,0.0,3.0,False
37.78.45.19,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,33635.0,2268,,0x1,3.0,3.0,False
37.78.45.19,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,28093.0,b16b,,,0.0,3.0,False
37.78.45.19,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,64142.0,94ab,,,0.0,3.0,False
37.78.45.19,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,39248.0,7077,,,0.0,3.0,False
37.78.45.19,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,36189.0,fc66,,,0.0,3.0,False
37.78.45.19,/info,1.0,2.0,2.0,2.05 Content,28104.0,fc6a,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""f90de200-1578-11e6-8115-b3086fbd8524"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",130.0,3.0,False
37.78.45.19,/,1.0,2.0,2.0,4.04 Not Found,27758.0,24e7,,,0.0,3.0,True
36.153.224.174,/qlink,1.0,2.0,2.0,4.05 Method Not Allowed,42036.0,bf3c,,,0.0,3.0,False
36.153.224.174,/qlink/searchgw,1.0,2.0,2.0,4.00 Bad Request,58843.0,862b,"{""CONTENT_FORMAT"": ""TEXT""}",not soupport GET,16.0,3.0,False
36.153.224.174,/device,1.0,2.0,2.0,4.05 Method Not Allowed,33636.0,2269,,,0.0,3.0,False
36.153.224.174,/device/inform,1.0,2.0,2.0,4.05 Method Not Allowed,28094.0,b16c,,,0.0,3.0,False
36.153.224.174,/device/inform/boot,1.0,2.0,2.0,4.00 Bad Request,64143.0,94ac,"{""CONTENT_FORMAT"": ""TEXT""}","should post example:{""deviceId"":""50292222111"",""deviceMac"":""50294D0120011"",""deviceType"":""30102"",""ipAddress"":""192.168.1.12"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",194.0,3.0,False
36.153.224.174,/device/inform/bootstrap,1.0,2.0,2.0,4.00 Bad Request,39249.0,7078,"{""CONTENT_FORMAT"": ""TEXT""}","should post example:{""deviceMac"":""AABBCCDDEEFF"",""productToken"":""*****"",""deviceType"":""30102"",""ipAddress"":""192.168.1.12"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",191.0,3.0,False
36.153.224.174,/device/inform/data,1.0,2.0,2.0,4.00 Bad Request,36190.0,fc67,"{""CONTENT_FORMAT"": ""TEXT""}",should post ,12.0,3.0,False
36.153.224.174,/device/inform/heartbeat,1.0,2.0,2.0,4.00 Bad Request,28105.0,fc6b,"{""CONTENT_FORMAT"": ""TEXT""}","should post example,{
""deviceId"": ""deviceId""

}",47.0,3.0,False
36.153.224.174,/device/inform/offline,1.0,2.0,2.0,4.00 Bad Request,27759.0,24e8,"{""CONTENT_FORMAT"": ""TEXT""}",should post ,12.0,3.0,False
36.153.224.174,/ekit,1.0,2.0,2.0,4.05 Method Not Allowed,11209.0,5383,,,0.0,3.0,False
36.153.224.174,/ekit/boot,1.0,2.0,2.0,4.00 Bad Request,9164.0,d1f2,"{""CONTENT_FORMAT"": ""TEXT""}","should post example:{""deviceId"":""50292222111"",""deviceMac"":""50294D0120011"",""deviceType"":""30102"",""ipAddress"":""192.168.1.12"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",194.0,3.0,False
36.153.224.174,/ekit/bootstrap,1.0,2.0,2.0,4.00 Bad Request,20049.0,1244,"{""CONTENT_FORMAT"": ""TEXT""}","should post example:{""deviceMac"":""AABBCCDDEEFF"",""productToken"":""*****"",""deviceType"":""30102"",""ipAddress"":""192.168.1.12"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",191.0,3.0,False
36.153.224.174,/ekit/heartbeat,1.0,2.0,2.0,4.00 Bad Request,61217.0,f0df,"{""CONTENT_FORMAT"": ""TEXT""}","should post example,{
""deviceId"": ""deviceId""

}",47.0,3.0,False
36.153.224.174,/ekit/searchgw,1.0,2.0,2.0,4.00 Bad Request,21415.0,859c,"{""CONTENT_FORMAT"": ""TEXT""}",not soupport GET,16.0,3.0,False
36.153.224.174,/.well-known/core,1.0,2.0,2.0,2.05 Content,53605.0,b3f6,"{""CONTENT_FORMAT"": ""LINKFORMAT""}","</qlink>,</qlink/searchgw>,</device>,</device/inform>,</device/inform/boot>,</device/inform/bootstrap>,</device/inform/data>,</device/inform/heartbeat>,</device/inform/offline>,</ekit>,</ekit/boot>,</ekit/bootstrap>,</ekit/heartbeat>,</ekit/searchgw>,</.well-known/core>",270.0,3.0,False
36.153.224.174,/,1.0,2.0,2.0,2.05 Content,5503.0,d8fd,"{""CONTENT_FORMAT"": ""TEXT""}","************************************************************
CoAP RFC 7252                                               
************************************************************
This server is using the Eclipse Californium (Cf) CoAP framework
published under EPL+EDL: http://www.eclipse.org/californium/

(c) 2014, 2015, 2016 Institute for Pervasive Computing, ETH Zurich and others
************************************************************",448.0,3.0,True
36.158.67.58,/qlink,1.0,2.0,2.0,4.05 Method Not Allowed,42037.0,bf3d,,,0.0,3.0,False
36.158.67.58,/qlink/searchgw,1.0,2.0,2.0,4.00 Bad Request,58844.0,862c,"{""CONTENT_FORMAT"": ""TEXT""}",not soupport GET,16.0,3.0,False
36.158.67.58,/device,1.0,2.0,2.0,4.05 Method Not Allowed,33637.0,226a,,,0.0,3.0,False
36.158.67.58,/device/inform,1.0,2.0,2.0,4.05 Method Not Allowed,28095.0,b16d,,,0.0,3.0,False
36.158.67.58,/device/inform/boot,1.0,2.0,2.0,4.00 Bad Request,64144.0,94ad,"{""CONTENT_FORMAT"": ""TEXT""}","should post example:{""deviceId"":""50292222111"",""deviceMac"":""50294D0120011"",""deviceType"":""30102"",""ipAddress"":""192.168.1.12"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",194.0,3.0,False
36.158.67.58,/device/inform/bootstrap,1.0,2.0,2.0,4.00 Bad Request,39250.0,7079,"{""CONTENT_FORMAT"": ""TEXT""}","should post example:{""deviceMac"":""AABBCCDDEEFF"",""productToken"":""*****"",""deviceType"":""30102"",""ipAddress"":""192.168.1.12"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",191.0,3.0,False
36.158.67.58,/device/inform/data,1.0,2.0,2.0,4.00 Bad Request,36191.0,fc68,"{""CONTENT_FORMAT"": ""TEXT""}",should post ,12.0,3.0,False
36.158.67.58,/device/inform/heartbeat,1.0,2.0,2.0,4.00 Bad Request,28106.0,fc6c,"{""CONTENT_FORMAT"": ""TEXT""}","should post example,{
""deviceId"": ""deviceId""

}",47.0,3.0,False
36.158.67.58,/device/inform/offline,1.0,2.0,2.0,4.00 Bad Request,27760.0,24e9,"{""CONTENT_FORMAT"": ""TEXT""}",should post ,12.0,3.0,False
36.158.67.58,/ekit,1.0,2.0,2.0,4.05 Method Not Allowed,11210.0,5384,,,0.0,3.0,False
36.158.67.58,/ekit/boot,1.0,2.0,2.0,4.00 Bad Request,9165.0,d1f3,"{""CONTENT_FORMAT"": ""TEXT""}","should post example:{""deviceId"":""50292222111"",""deviceMac"":""50294D0120011"",""deviceType"":""30102"",""ipAddress"":""192.168.1.12"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",194.0,3.0,False
36.158.67.58,/ekit/bootstrap,1.0,2.0,2.0,4.00 Bad Request,20050.0,1245,"{""CONTENT_FORMAT"": ""TEXT""}","should post example:{""deviceMac"":""AABBCCDDEEFF"",""productToken"":""*****"",""deviceType"":""30102"",""ipAddress"":""192.168.1.12"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",191.0,3.0,False
36.158.67.58,/ekit/heartbeat,1.0,2.0,2.0,4.00 Bad Request,61218.0,f0e0,"{""CONTENT_FORMAT"": ""TEXT""}","should post example,{
""deviceId"": ""deviceId""

}",47.0,3.0,False
36.158.67.58,/ekit/searchgw,1.0,2.0,2.0,4.00 Bad Request,21416.0,859d,"{""CONTENT_FORMAT"": ""TEXT""}",not soupport GET,16.0,3.0,False
36.158.67.58,/.well-known/core,1.0,2.0,2.0,2.05 Content,53606.0,b3f7,"{""CONTENT_FORMAT"": ""LINKFORMAT""}","</qlink>,</qlink/searchgw>,</device>,</device/inform>,</device/inform/boot>,</device/inform/bootstrap>,</device/inform/data>,</device/inform/heartbeat>,</device/inform/offline>,</ekit>,</ekit/boot>,</ekit/bootstrap>,</ekit/heartbeat>,</ekit/searchgw>,</.well-known/core>",270.0,3.0,False
36.158.67.58,/,1.0,2.0,2.0,2.05 Content,5504.0,d8fe,"{""CONTENT_FORMAT"": ""TEXT""}","************************************************************
CoAP RFC 7252                                               
************************************************************
This server is using the Eclipse Californium (Cf) CoAP framework
published under EPL+EDL: http://www.eclipse.org/californium/

(c) 2014, 2015, 2016 Institute for Pervasive Computing, ETH Zurich and others
************************************************************",448.0,3.0,True
46.164.227.128,/register,1.0,2.0,2.0,4.05 Method Not Allowed,42038.0,bf3e,,,0.0,3.0,False
46.164.227.128,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,58845.0,862d,,,0.0,3.0,False
46.164.227.128,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,33638.0,226b,,0x1,3.0,3.0,False
46.164.227.128,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,28096.0,b16e,,,0.0,3.0,False
46.164.227.128,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,64145.0,94ae,,,0.0,3.0,False
46.164.227.128,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,39251.0,707a,,,0.0,3.0,False
46.164.227.128,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,36192.0,fc69,,,0.0,3.0,False
46.164.227.128,/info,1.0,2.0,2.0,2.05 Content,28107.0,fc6d,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""b92ccabc-db7e-11e6-8115-7710ea057314"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",130.0,3.0,False
46.164.227.128,/,1.0,2.0,2.0,4.04 Not Found,27761.0,24ea,,,0.0,3.0,True
46.159.154.11,/register,1.0,2.0,2.0,4.05 Method Not Allowed,42039.0,bf3f,,,0.0,3.0,False
46.159.154.11,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,58846.0,862e,,,0.0,3.0,False
46.159.154.11,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,33639.0,226c,,0x1,3.0,3.0,False
46.159.154.11,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,28097.0,b16f,,,0.0,3.0,False
46.159.154.11,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,64146.0,94af,,,0.0,3.0,False
46.159.154.11,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,39252.0,707b,,,0.0,3.0,False
46.159.154.11,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,36193.0,fc6a,,,0.0,3.0,False
46.159.154.11,/info,1.0,2.0,2.0,2.05 Content,28108.0,fc6e,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""c3d42586-ba7d-11e6-8115-799fbc636045"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",130.0,3.0,False
46.159.154.11,/,1.0,2.0,2.0,4.04 Not Found,27762.0,24eb,,,0.0,3.0,True
37.140.48.245,/register,1.0,2.0,2.0,4.05 Method Not Allowed,42040.0,bf40,,,0.0,3.0,False
37.140.48.245,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,58847.0,862f,,,0.0,3.0,False
37.140.48.245,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,33640.0,226d,,0x1,3.0,3.0,False
37.140.48.245,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,28098.0,b170,,,0.0,3.0,False
37.140.48.245,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,64147.0,94b0,,,0.0,3.0,False
37.140.48.245,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,39253.0,707c,,,0.0,3.0,False
37.140.48.245,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,36194.0,fc6b,,,0.0,3.0,False
37.140.48.245,/info,1.0,2.0,2.0,2.05 Content,28109.0,fc6f,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""ce72dcfc-997c-11e6-8115-8dcb7e100e0c"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",130.0,3.0,False
37.140.48.245,/,1.0,2.0,2.0,4.04 Not Found,27763.0,24ec,,,0.0,3.0,True
58.152.235.115,/qlink/searchdevice,1.0,2.0,2.0,4.05 Method Not Allowed,42041.0,bf41,,Method Not Allowed,18.0,3.0,False
58.152.235.115,/qlink/netinfo,1.0,2.0,2.0,4.05 Method Not Allowed,58848.0,8630,,Method Not Allowed,18.0,3.0,False
58.152.235.115,/,1.0,2.0,2.0,4.04 Not Found,33641.0,226e,,Not Found,9.0,3.0,True
